Census Tract - 2010 Census,US Postal State Code,County - 2010 Census,2010 Census Tract - Percent Minority,Tract Income Ratio,Num Low Income Mortgages 2012,Num Low Income Mortgages 2013,Num Low Income Mortgages 2014,Num Low Income Mortgages 2015,Num Low Income Mortgages 2016,Num Low Income Mortgages 2017,Num Low Income Mortgages 2018,Num Low Income Mortgages 2019
2837,32,3,31.2435233160622,122.96205860255401,100,114.0,65.0,82.0,88.0,82.0,59.0,82.0
2838,32,3,38.2288629737609,118.78443526170801,105,86.0,70.0,75.0,83.0,66.0,54.0,73.0
2841,32,3,35.7669357669358,148.342411720511,35,44.0,24.0,27.0,53.0,92.0,69.0,77.0
2842,32,3,59.320882852292,106.671049336339,88,90.0,82.0,92.0,81.0,91.0,91.0,99.0
2843,32,3,55.0353495679497,150.256699223641,111,163.0,107.0,121.0,146.0,139.0,147.0,140.0
2844,32,3,49.1139240506329,97.2561357375407,95,107.0,71.0,99.0,106.0,104.0,104.0,114.0
2845,32,3,54.9121665582303,69.1366140746306,43,61.0,33.0,47.0,38.0,56.0,68.0,58.0
2846,32,3,49.365241500073,110.194402704733,81,82.0,48.0,56.0,64.0,66.0,63.0,64.0
2847,32,3,53.6892943386101,85.0519659403957,31,23.0,17.0,16.0,23.0,17.0,21.0,23.0
2848,32,3,41.4938862307283,96.9243050338092,63,56.0,51.0,44.0,50.0,57.0,60.0,64.0
2900,6,67,40.3422982885086,76.80600423304,130,149.0,101.0,107.0,146.0,88.0,82.0,89.0
2901,32,31,34.8817567567568,91.0452858203415,149,135.0,102.0,99.0,134.0,100.0,119.0,101.0
2902,32,31,49.3801652892562,82.981440237565,60,66.0,45.0,55.0,60.0,73.0,50.0,81.0
2903,4,19,29.2204899777283,194.002823430992,71,55.0,31.0,8.0,13.0,11.0,15.0,8.0
2904,6,19,83.8453572661374,84.7455358849845,73,96.0,42.0,51.0,69.0,57.0,45.0,43.0
2905,32,3,54.931129476584,56.4785249186076,138,137.0,83.0,75.0,107.0,101.0,87.0,113.0
2906,6,19,84.9094202898551,71.5443734944366,23,38.0,29.0,59.0,48.0,73.0,47.0,49.0
2915,32,3,37.7895164567249,142.530678687703,46,59.0,30.0,38.0,39.0,41.0,28.0,30.0
2916,32,3,32.176428054953,165.239168544954,19,11.0,12.0,6.0,12.0,12.0,5.0,6.0
2919,32,3,46.6714732035568,80.5440771349862,56,75.0,67.0,68.0,45.0,54.0,65.0,70.0
2935,32,3,49.6402877697842,104.043012772352,24,30.0,17.0,23.0,24.0,21.0,22.0,26.0
2936,32,3,46.005595275101,118.269471575257,32,39.0,21.0,25.0,24.0,35.0,38.0,27.0
2937,32,3,63.2118699541785,87.7833082895066,22,34.0,24.0,18.0,19.0,31.0,22.0,30.0
2938,32,3,41.8181818181818,116.18926872026,15,20.0,14.0,12.0,15.0,11.0,13.0,23.0
2939,32,3,24.9576510446076,188.465752566992,27,22.0,16.0,11.0,10.0,8.0,8.0,9.0
2940,32,3,59.7346408999135,90.69621838216881,54,45.0,24.0,47.0,44.0,40.0,36.0,31.0
2941,32,3,52.6749760306807,94.671925870273,103,122.0,47.0,47.0,55.0,78.0,83.0,90.0
2942,32,3,41.2626832018038,101.715502128725,63,70.0,51.0,50.0,55.0,61.0,72.0,69.0
2944,32,3,50.8813559322034,111.87860005008801,47,68.0,84.0,56.0,63.0,75.0,67.0,68.0
2946,32,3,48.742569730224,92.9595542198848,30,34.0,25.0,24.0,28.0,26.0,19.0,26.0
2947,32,3,25.8684405025868,164.54576759328802,43,42.0,23.0,31.0,43.0,35.0,27.0,38.0
2948,32,3,57.2610556348074,89.09810919108439,32,35.0,18.0,22.0,28.0,30.0,30.0,33.0
2949,32,3,47.1875,96.7865639869772,24,40.0,31.0,23.0,32.0,28.0,33.0,36.0
2950,32,3,58.0988917306053,89.1215877786126,59,72.0,57.0,45.0,55.0,65.0,54.0,61.0
2951,32,3,54.3394406943105,94.9411470072627,82,101.0,72.0,58.0,75.0,72.0,76.0,80.0
2952,32,3,44.8425196850394,96.4735161532682,25,39.0,24.0,25.0,30.0,39.0,32.0,35.0
2953,32,3,49.4590045684059,124.641560230403,75,80.0,51.0,65.0,71.0,62.0,66.0,65.0
2954,32,3,64.7529411764706,47.3422238918107,8,16.0,12.0,11.0,8.0,14.0,18.0,21.0
2956,32,3,56.5443084909158,56.4503506135738,5,17.0,5.0,2.0,5.0,9.0,1.0,7.0
2957,32,3,12.6834381551363,162.21512647132502,12,28.0,9.0,13.0,14.0,19.0,15.0,23.0
2958,32,3,57.9976794298028,88.3499248685199,36,47.0,23.0,29.0,52.0,47.0,78.0,76.0
2961,32,3,35.3204172876304,87.36382419233661,22,15.0,16.0,21.0,28.0,29.0,38.0,22.0
2962,32,3,35.8208955223881,95.4795892812422,10,21.0,15.0,26.0,10.0,10.0,2.0,25.0
2964,32,3,67.2084518488419,53.889619333834204,9,12.0,4.0,3.0,2.0,5.0,10.0,7.0
2965,32,3,44.2063971031986,66.44909842223889,5,12.0,6.0,6.0,4.0,13.0,27.0,18.0
2966,32,3,70.3843255463451,68.2929501627849,24,38.0,24.0,19.0,21.0,17.0,22.0,32.0
2967,32,3,60.7960741548528,64.3219383921863,17,32.0,15.0,14.0,14.0,27.0,36.0,44.0
2968,32,3,62.4184428012179,107.254883546206,52,47.0,26.0,32.0,35.0,43.0,43.0,29.0
2969,32,3,56.8436798803291,78.7988354620586,12,10.0,6.0,6.0,12.0,7.0,12.0,43.0
2970,32,3,63.7157833430402,79.8271975957926,9,22.0,10.0,4.0,20.0,10.0,21.0,13.0
2974,32,3,50.4986039090547,113.262271475081,74,71.0,42.0,73.0,118.0,144.0,98.0,91.0
2975,32,3,58.2486317435497,134.92674680691198,78,87.0,57.0,61.0,91.0,106.0,104.0,109.0
2976,32,3,55.9071191630518,112.867831204608,65,98.0,56.0,80.0,96.0,100.0,94.0,115.0
2977,32,3,54.6597871654305,140.190646130729,73,66.0,37.0,40.0,75.0,78.0,57.0,52.0
2978,32,3,46.7136150234742,112.798960681192,71,79.0,69.0,87.0,135.0,111.0,76.0,92.0
2979,32,3,40.0900900900901,99.0467693463561,30,30.0,27.0,40.0,52.0,43.0,99.0,68.0
2980,32,3,58.8588588588589,142.093976959679,80,109.0,68.0,95.0,98.0,108.0,131.0,132.0
2981,32,3,58.7521243020151,104.675369396444,48,72.0,51.0,58.0,66.0,46.0,42.0,64.0
2982,32,3,65.4349388928828,114.08245679939898,87,107.0,73.0,74.0,91.0,80.0,56.0,82.0
2983,32,3,63.4541984732824,115.348735286752,31,44.0,42.0,67.0,65.0,55.0,89.0,56.0
2984,32,3,59.3919652551574,106.21243425995499,71,177.0,115.0,146.0,158.0,219.0,157.0,149.0
2985,32,3,54.0865384615385,105.45798898071601,74,69.0,45.0,67.0,85.0,74.0,67.0,69.0
2995,32,3,77.8640059127864,65.1687327823691,1,1.0,2.0,0.0,1.0,0.0,3.0,3.0
2996,32,3,79.6210526315789,53.888054094665705,5,9.0,3.0,3.0,3.0,10.0,9.0,11.0
3000,32,31,48.4894032767173,53.438752783964404,181,221.0,142.0,186.0,211.0,200.0,170.0,219.0
3001,32,3,51.8388318009735,89.6506386175808,55,65.0,36.0,43.0,48.0,52.0,57.0,62.0
3002,4,19,31.8151373074347,88.1590184220158,65,89.0,41.0,32.0,50.0,50.0,32.0,62.0
3003,4,19,35.115402731983,62.849225299336,103,113.0,79.0,65.0,94.0,109.0,103.0,111.0
3004,32,3,47.2496473906911,69.3181818181818,77,100.0,58.0,43.0,53.0,66.0,77.0,87.0
3005,32,3,37.7873563218391,119.05678687703501,48,53.0,26.0,28.0,45.0,53.0,51.0,63.0
3006,32,3,45.3635560788931,103.103869271225,30,49.0,38.0,30.0,48.0,43.0,75.0,53.0
3101,6,67,70.5156950672646,67.77598306784,92,116.0,70.0,78.0,100.0,115.0,88.0,91.0
3102,6,67,65.3256051824071,77.1109502060822,144,186.0,122.0,116.0,152.0,197.0,182.0,174.0
3103,6,19,55.5536089698669,76.4004129545368,84,90.0,59.0,65.0,48.0,83.0,91.0,74.0
3104,6,19,51.8110236220472,112.319810346805,60,74.0,31.0,35.0,49.0,58.0,50.0,66.0
3105,32,31,27.5652985074627,100.52264291017099,47,45.0,30.0,48.0,41.0,39.0,47.0,57.0
3106,32,31,38.6872479488249,96.5107646622123,136,144.0,103.0,129.0,171.0,125.0,127.0,144.0
3108,32,31,28.4373107207753,106.203414996288,72,68.0,51.0,56.0,68.0,70.0,52.0,62.0
3109,32,31,23.7375472346273,135.107646622123,102,70.0,46.0,92.0,90.0,62.0,52.0,60.0
3110,32,31,29.2859945076501,113.924276169265,100,102.0,55.0,79.0,105.0,82.0,82.0,89.0
3200,4,19,35.120511559272,78.6883245899925,101,107.0,62.0,55.0,79.0,75.0,55.0,71.0
3201,6,19,76.5347885402456,82.1148625396704,23,43.0,20.0,27.0,29.0,35.0,26.0,32.0
3202,32,31,10.352733686067,104.708240534521,178,195.0,118.0,141.0,154.0,153.0,145.0,116.0
3203,32,31,10.0241811387118,187.00668151447698,121,95.0,62.0,51.0,66.0,54.0,50.0,50.0
3204,6,67,89.6627565982405,50.0543054472541,172,206.0,119.0,128.0,179.0,151.0,155.0,166.0
3208,32,3,21.1107278371852,165.43638868019,47,42.0,26.0,39.0,32.0,34.0,25.0,23.0
3210,32,3,10.3434178250204,87.77391685449541,87,65.0,38.0,47.0,52.0,33.0,32.0,30.0
3211,32,3,9.90990990990991,81.858878036564,97,92.0,57.0,71.0,52.0,55.0,58.0,65.0
3213,32,3,9.94361865709892,102.621775607313,63,62.0,20.0,40.0,44.0,36.0,35.0,39.0
3214,32,3,11.1737570476679,71.6707362885049,36,42.0,19.0,45.0,44.0,50.0,25.0,33.0
3215,32,3,37.4080227866129,157.439581768094,54,85.0,36.0,53.0,52.0,55.0,55.0,66.0
3218,32,3,26.8684603886398,206.672614575507,70,73.0,57.0,55.0,59.0,56.0,43.0,59.0
3219,32,3,34.1534951930911,119.028612572001,115,129.0,62.0,95.0,93.0,90.0,83.0,91.0
3220,32,3,49.406528189911,92.8578136739294,83,119.0,66.0,63.0,95.0,129.0,132.0,138.0
3222,32,3,33.4703591518823,128.726834460306,79,93.0,85.0,62.0,71.0,74.0,66.0,64.0
3223,32,3,25.3028263795424,313.154269972452,24,20.0,14.0,14.0,14.0,13.0,5.0,14.0
3226,32,3,24.2794759825328,237.557913849236,18,23.0,20.0,13.0,15.0,12.0,16.0,9.0
3227,32,3,30.8869294605809,181.81974705735,54,49.0,27.0,50.0,38.0,44.0,26.0,35.0
3228,32,3,41.6666666666667,110.42292762334101,73,74.0,71.0,78.0,90.0,101.0,104.0,107.0
3229,32,3,43.4782608695652,104.49067117455499,23,19.0,36.0,50.0,39.0,75.0,93.0,170.0
3230,32,3,39.7905759162304,115.229777109942,114,164.0,161.0,160.0,211.0,223.0,201.0,248.0
3231,32,3,37.2082585278276,128.996055597295,73,133.0,180.0,188.0,210.0,192.0,162.0,181.0
3232,32,3,22.328062488093,158.341159529176,70,98.0,75.0,98.0,69.0,75.0,64.0,66.0
3233,32,3,40.1589912280702,140.041948409717,64,65.0,56.0,70.0,128.0,107.0,80.0,76.0
3234,32,3,44.0379403794038,103.82387928875501,34,43.0,44.0,42.0,60.0,74.0,74.0,70.0
3235,32,3,37.9425239483549,138.216879539194,27,21.0,23.0,17.0,25.0,19.0,16.0,18.0
3236,32,3,25.0920810313076,130.827385424493,41,37.0,25.0,41.0,39.0,46.0,45.0,54.0
3237,32,3,33.9329517579722,122.40170298021499,69,72.0,42.0,61.0,59.0,63.0,54.0,125.0
3238,32,3,39.8228420655861,96.7662158777861,90,126.0,114.0,84.0,101.0,116.0,137.0,125.0
3239,32,3,33.8601823708207,112.06329827197601,74,60.0,47.0,46.0,64.0,53.0,57.0,77.0
3240,32,3,34.8837209302326,131.92774855998,59,68.0,34.0,38.0,48.0,50.0,39.0,55.0
3241,32,3,34.3347639484979,123.735286751816,62,65.0,44.0,55.0,49.0,67.0,54.0,54.0
3242,32,3,21.3727678571429,190.07325319308802,21,14.0,14.0,11.0,10.0,11.0,13.0,10.0
3243,32,3,39.2543859649123,163.44696969697,90,89.0,61.0,69.0,79.0,68.0,73.0,71.0
3244,32,3,36.1810391001607,104.143188079138,58,62.0,39.0,44.0,42.0,57.0,63.0,73.0
3245,32,3,40.4535762744718,119.839406461307,65,92.0,59.0,63.0,66.0,71.0,71.0,75.0
3246,32,3,38.7944358578053,109.566741798147,91,84.0,43.0,58.0,66.0,73.0,63.0,62.0
3247,32,3,32.0562293274531,124.101552717255,57,74.0,51.0,54.0,64.0,68.0,73.0,69.0
3248,32,3,36.078566505858,133.535249186076,43,51.0,21.0,26.0,39.0,31.0,44.0,35.0
3249,32,3,29.9765120375807,126.829764588029,49,39.0,46.0,40.0,40.0,33.0,36.0,42.0
3250,32,3,33.9807769323188,125.638617580766,77,121.0,61.0,68.0,71.0,83.0,60.0,71.0
3251,32,3,25.8260869565217,196.75056348610102,35,51.0,32.0,32.0,32.0,23.0,28.0,33.0
3252,32,3,29.1097503532737,121.983784122214,66,100.0,58.0,51.0,70.0,71.0,49.0,73.0
3253,32,3,45.3416149068323,130.382857500626,69,75.0,51.0,49.0,44.0,51.0,66.0,54.0
3254,32,3,40.3737763274993,124.799649386426,38,47.0,38.0,29.0,44.0,39.0,46.0,49.0
3260,32,3,42.6751592356688,95.2072376659154,52,65.0,52.0,49.0,44.0,54.0,85.0,76.0
3261,32,3,39.6143029329048,91.4365765088906,35,50.0,20.0,34.0,38.0,49.0,48.0,49.0
3262,32,3,11.0833035395066,99.7839969947408,79,74.0,47.0,43.0,56.0,50.0,51.0,53.0
3300,6,67,39.7004664866192,137.835579815083,75,87.0,42.0,55.0,48.0,45.0,30.0,34.0
3301,6,19,72.1984602224123,85.86777807517299,16,37.0,16.0,24.0,22.0,27.0,23.0,31.0
3302,4,19,33.6880290205562,99.3882566185057,109,117.0,71.0,68.0,72.0,98.0,94.0,107.0
3303,32,3,45.4392954497798,90.6038692712246,106,113.0,80.0,95.0,98.0,99.0,103.0,102.0
3304,4,19,41.8795332702617,77.569409345208,34,41.0,24.0,21.0,30.0,34.0,31.0,26.0
3305,32,3,33.234145434257,138.825757575758,117,147.0,86.0,100.0,125.0,131.0,111.0,134.0
3306,32,3,22.1005475360876,118.418169296268,102,120.0,66.0,64.0,78.0,88.0,90.0,89.0
3307,32,3,37.27971803909,135.278925619835,158,139.0,80.0,89.0,92.0,110.0,104.0,118.0
3308,32,3,36.2418412916524,177.684385174055,73,75.0,43.0,38.0,54.0,47.0,23.0,35.0
3309,32,31,16.025137470542,122.14847809948,140,106.0,77.0,83.0,111.0,86.0,80.0,78.0
3310,32,3,27.2226926333616,188.929063360882,88,83.0,51.0,66.0,85.0,58.0,36.0,45.0
3311,32,3,33.0596107055961,126.36175807663399,78,77.0,43.0,50.0,43.0,55.0,48.0,58.0
3312,32,3,33.0696606277112,166.24405209116,55,58.0,43.0,46.0,58.0,52.0,46.0,61.0
3313,32,3,35.9800664451827,140.347170047583,66,57.0,35.0,31.0,44.0,51.0,37.0,50.0
3314,32,3,29.0972964716664,144.629664412722,145,132.0,96.0,114.0,120.0,117.0,87.0,117.0
3315,32,3,36.5583634175692,121.235599799649,58,63.0,48.0,57.0,50.0,58.0,54.0,59.0
3316,32,3,34.7693957811941,135.437014775858,97,83.0,57.0,85.0,67.0,67.0,67.0,74.0
3317,32,3,38.9830508474576,99.9953042824944,47,44.0,30.0,37.0,50.0,40.0,34.0,36.0
3318,32,3,33.235524256651,126.131667918858,94,110.0,82.0,97.0,95.0,100.0,107.0,105.0
3319,32,3,35.1195671146797,128.429439018282,101,122.0,92.0,80.0,101.0,100.0,79.0,100.0
3320,32,3,32.512315270936,125.97357876283499,80,65.0,47.0,57.0,74.0,67.0,73.0,92.0
3321,32,3,29.6354370834967,210.23979464062103,44,29.0,14.0,22.0,23.0,16.0,15.0,15.0
3400,6,67,60.734394124847,99.4611228695555,178,269.0,126.0,141.0,142.0,133.0,130.0,142.0
3408,32,3,41.408969895556,134.84691960931602,84,87.0,60.0,63.0,59.0,67.0,68.0,63.0
3409,32,3,45.0577412409473,105.603556223391,41,41.0,39.0,36.0,33.0,42.0,56.0,63.0
3410,32,3,31.4206017134887,122.63335837716001,98,99.0,66.0,71.0,73.0,97.0,78.0,100.0
3411,32,3,38.5187020064404,71.2481217129977,35,33.0,20.0,26.0,25.0,25.0,26.0,32.0
3412,32,3,40.5429864253394,105.041635361883,64,100.0,40.0,44.0,68.0,68.0,107.0,85.0
3413,32,3,53.0293941211758,91.2440520911595,58,65.0,30.0,34.0,38.0,52.0,59.0,61.0
3414,32,3,32.5870646766169,118.493300776359,46,39.0,33.0,29.0,47.0,24.0,25.0,60.0
3415,32,3,62.8132832080201,86.0881542699725,57,73.0,31.0,50.0,42.0,72.0,63.0,95.0
3416,32,3,44.5248273594212,93.4557350363135,42,46.0,26.0,36.0,37.0,35.0,47.0,40.0
3418,32,3,63.9407910701286,51.7828074129727,10,13.0,6.0,4.0,10.0,6.0,16.0,20.0
3419,32,3,69.9605343047966,67.6825068870523,32,25.0,33.0,29.0,41.0,55.0,65.0,48.0
3420,32,3,62.843137254902,79.5892812421738,34,39.0,23.0,20.0,21.0,23.0,42.0,39.0
3421,32,3,57.6189033626174,83.43663911845731,45,40.0,32.0,29.0,39.0,37.0,39.0,40.0
3422,32,3,61.4041674488455,92.7811169546707,41,56.0,38.0,38.0,36.0,58.0,74.0,61.0
3423,32,3,66.5434083601286,68.7593914350113,41,53.0,28.0,37.0,28.0,44.0,42.0,68.0
3426,32,3,53.5350318471338,70.335587277736,27,33.0,14.0,21.0,24.0,30.0,35.0,35.0
3427,32,3,67.6305015353122,53.5061357375407,30,45.0,16.0,29.0,17.0,34.0,35.0,42.0
3428,32,3,65.9718603439291,37.7128725269221,7,14.0,8.0,10.0,11.0,18.0,16.0,20.0
3429,32,3,72.2025216706068,51.1050588529927,25,37.0,22.0,28.0,19.0,44.0,52.0,38.0
3430,32,3,83.9491458085022,70.06949661908341,14,14.0,9.0,7.0,15.0,22.0,30.0,43.0
3431,32,3,89.9149453219927,52.460555972952704,12,9.0,5.0,3.0,7.0,12.0,8.0,13.0
3500,6,19,66.7077899189285,97.23358696899021,40,77.0,44.0,51.0,54.0,58.0,68.0,74.0
3501,32,31,22.94887039239,113.523385300668,159,198.0,111.0,132.0,151.0,136.0,101.0,133.0
3502,6,67,59.5679012345679,87.2020162637852,91,118.0,78.0,89.0,87.0,89.0,71.0,83.0
3503,4,19,61.5868734547089,51.893615908813594,152,155.0,114.0,121.0,126.0,144.0,127.0,136.0
3504,32,31,19.7144799456152,120.81217520415699,232,193.0,132.0,163.0,198.0,181.0,147.0,210.0
3507,32,31,22.7315914489311,150.258351893096,126,79.0,57.0,86.0,96.0,78.0,50.0,64.0
3508,32,31,25.2026529108327,137.65107646622099,90,88.0,75.0,97.0,109.0,115.0,61.0,81.0
3509,32,31,33.585798816568,108.10541945063099,89,85.0,98.0,106.0,156.0,137.0,121.0,161.0
3510,32,31,34.1829510053809,115.20564216778,64,94.0,53.0,88.0,81.0,75.0,73.0,79.0
3511,32,31,17.5917034760899,160.268745360059,136,114.0,78.0,104.0,112.0,107.0,84.0,104.0
3512,32,31,24.2542450665443,115.63474387527799,125,103.0,82.0,101.0,103.0,85.0,101.0,125.0
3513,32,31,28.1050656660413,112.184112843356,54,41.0,41.0,46.0,79.0,68.0,52.0,69.0
3514,32,31,12.5525946704067,169.539717891611,63,67.0,52.0,52.0,36.0,43.0,32.0,48.0
3515,32,31,24.9129786176032,123.71789161098701,161,147.0,138.0,206.0,230.0,178.0,122.0,153.0
3600,6,19,45.6223497131454,143.43478759606901,98,131.0,60.0,77.0,89.0,89.0,77.0,81.0
3607,32,3,64.3767313019391,117.666854495367,95,113.0,87.0,76.0,95.0,107.0,117.0,102.0
3609,32,3,37.8114086146682,111.279113448535,78,99.0,51.0,63.0,67.0,73.0,82.0,79.0
3610,32,3,60.6104651162791,104.274668169296,98,84.0,65.0,69.0,74.0,81.0,120.0,111.0
3612,32,3,58.0050169691604,111.869208615076,100,101.0,56.0,90.0,92.0,88.0,164.0,175.0
3613,32,3,74.2702702702703,93.2522539444027,67,68.0,60.0,53.0,80.0,95.0,91.0,72.0
3615,32,3,63.8599105812221,94.916103180566,29,31.0,22.0,22.0,25.0,24.0,23.0,37.0
3616,32,3,91.4364640883978,75.5008765339344,23,21.0,24.0,21.0,30.0,33.0,50.0,40.0
3617,32,3,91.6167664670659,67.7983345855247,12,14.0,9.0,6.0,11.0,23.0,21.0,27.0
3618,32,3,48.641810918775,130.822689706987,133,117.0,82.0,84.0,104.0,97.0,105.0,135.0
3619,32,3,52.4284763805722,198.17962684698202,43,40.0,34.0,46.0,33.0,37.0,36.0,28.0
3620,32,3,51.9824666268181,142.16441272226402,74,90.0,52.0,67.0,65.0,85.0,78.0,174.0
3621,32,3,22.5516322451699,115.13586275983,225,145.0,62.0,59.0,65.0,88.0,78.0,80.0
3622,32,3,58.1363004172462,128.36369897320301,73,92.0,60.0,76.0,101.0,118.0,148.0,210.0
3623,32,3,67.8676780446692,97.7053593789131,53,49.0,34.0,30.0,38.0,30.0,39.0,48.0
3624,32,3,62.0810055865922,119.05678687703501,63,83.0,45.0,52.0,69.0,72.0,86.0,83.0
3625,32,3,69.8825628066003,105.45798898071601,73,92.0,54.0,69.0,78.0,97.0,108.0,103.0
3626,32,3,61.9160728424386,154.780240420736,53,43.0,42.0,36.0,53.0,58.0,59.0,77.0
3627,32,3,67.3193787981094,113.669233658903,45,34.0,24.0,26.0,31.0,38.0,46.0,42.0
3628,32,3,67.6316796326999,120.74724517906299,115,149.0,102.0,113.0,139.0,194.0,243.0,202.0
3629,32,3,52.0642598030748,117.430503380917,93,85.0,63.0,89.0,94.0,111.0,137.0,121.0
3630,32,3,52.0240883238541,126.01584022038601,99,129.0,72.0,70.0,83.0,90.0,116.0,81.0
3631,32,3,56.8980797636632,105.000939143501,80,66.0,49.0,47.0,66.0,46.0,72.0,56.0
3632,32,3,52.6501766784452,134.311607813674,50,47.0,32.0,40.0,43.0,42.0,51.0,46.0
3633,32,3,58.6458052333423,99.72138742799899,60,56.0,46.0,37.0,44.0,46.0,55.0,50.0
3634,32,3,61.3128155806684,108.322376659154,55,78.0,49.0,53.0,49.0,51.0,75.0,127.0
3635,32,3,57.1812802582033,112.864700726271,97,76.0,58.0,57.0,72.0,85.0,80.0,89.0
3636,32,3,43.2287681713848,149.578950663661,46,49.0,32.0,27.0,41.0,27.0,40.0,30.0
3637,32,3,62.0937790157846,109.98935637365399,54,42.0,39.0,28.0,54.0,54.0,61.0,59.0
3638,32,3,66.7750325097529,102.86908339594301,26,28.0,31.0,34.0,38.0,36.0,54.0,58.0
3639,32,3,64.1109298531811,90.9137866265965,47,54.0,54.0,47.0,57.0,43.0,60.0,62.0
3640,32,3,71.2235133287765,103.97727272727299,45,45.0,41.0,42.0,60.0,52.0,65.0,51.0
3641,32,3,72.2748375116063,97.093350864012,59,53.0,55.0,52.0,70.0,63.0,72.0,79.0
3642,32,3,83.0777366472766,96.6284748309542,39,45.0,16.0,29.0,28.0,41.0,61.0,53.0
3643,32,3,74.210416230914,99.63373403456049,46,46.0,43.0,34.0,60.0,36.0,78.0,67.0
3644,32,3,77.8835510294443,99.3723390934135,43,33.0,34.0,35.0,42.0,45.0,77.0,47.0
3700,6,67,89.2391561981512,44.3480561434778,33,38.0,36.0,39.0,41.0,65.0,81.0,103.0
3701,6,19,77.1273385636693,76.1442281956181,15,28.0,17.0,16.0,23.0,18.0,26.0,22.0
3702,6,19,76.180823028583,76.71968798990561,37,68.0,27.0,24.0,37.0,47.0,55.0,60.0
3704,4,19,93.5064935064935,84.3107865521028,32,26.0,11.0,16.0,14.0,19.0,21.0,26.0
3705,4,19,91.0125329815303,67.2011433152657,32,31.0,22.0,19.0,24.0,30.0,22.0,28.0
3706,4,19,90.2799684542587,52.0853303588546,31,17.0,3.0,9.0,10.0,19.0,16.0,21.0
3707,4,19,91.1890504704876,73.1146626697109,16,15.0,4.0,4.0,18.0,19.0,8.0,9.0
3800,6,67,80.7397206374188,75.935724629609,65,95.0,59.0,65.0,81.0,82.0,69.0,96.0
3801,4,19,96.3957055214724,53.6295031110027,9,13.0,12.0,10.0,14.0,16.0,8.0,20.0
3802,4,19,95.596887454925,46.703382888613895,17,22.0,14.0,17.0,18.0,24.0,24.0,21.0
3803,6,19,70.6979026125353,132.434137575039,125,142.0,93.0,91.0,123.0,108.0,115.0,140.0
3804,6,19,76.3695534261436,133.93109777081,70,96.0,57.0,70.0,65.0,67.0,55.0,40.0
3805,6,19,81.071220081728,76.24937865636831,36,36.0,20.0,33.0,31.0,38.0,38.0,22.0
3807,6,19,74.1225461035098,111.29507131113101,22,26.0,13.0,18.0,23.0,12.0,10.0,11.0
3808,6,19,78.5911058638331,102.542729323596,65,66.0,51.0,56.0,41.0,55.0,36.0,34.0
3809,6,19,76.6505973590442,106.68756930371299,38,53.0,27.0,25.0,37.0,45.0,39.0,40.0
3810,6,19,75.9512937595129,95.0999885290406,72,65.0,38.0,58.0,44.0,57.0,60.0,57.0
3900,6,67,54.7717842323651,111.732761501615,67,72.0,30.0,59.0,38.0,28.0,33.0,24.0
3901,4,19,94.7016706443914,64.3707408892065,15,10.0,9.0,9.0,6.0,8.0,13.0,5.0
3902,4,19,91.2624953720844,47.5138121546961,19,18.0,7.0,10.0,5.0,19.0,15.0,20.0
3903,4,19,91.9554455445545,101.000400857486,11,24.0,22.0,12.0,10.0,24.0,15.0,20.0
4000,32,3,90.3687396807925,54.2245805159028,14,7.0,6.0,7.0,19.0,12.0,21.0,21.0
4001,6,19,74.3377483443709,111.776851604022,156,186.0,110.0,134.0,152.0,125.0,120.0,97.0
4002,6,19,86.7302566979941,95.4326463503231,65,63.0,28.0,29.0,41.0,40.0,25.0,51.0
4004,6,67,56.78606638186,150.048735657792,120,117.0,64.0,73.0,81.0,59.0,38.0,52.0
4005,6,67,57.2043010752688,114.130555864988,54,55.0,26.0,29.0,29.0,29.0,12.0,36.0
4006,6,67,64.3815816642577,91.02289183468861,57,56.0,25.0,37.0,39.0,31.0,20.0,31.0
4008,4,19,36.731068176771,88.4675044007181,145,173.0,103.0,105.0,95.0,94.0,73.0,105.0
4009,6,67,68.0639500877364,91.96000891166311,80,87.0,50.0,48.0,89.0,44.0,33.0,38.0
4010,6,67,68.3297602806471,93.7604433552412,118,119.0,58.0,68.0,78.0,73.0,54.0,71.0
4011,4,19,39.8620316515623,76.6073513777297,152,160.0,63.0,79.0,85.0,93.0,77.0,102.0
4012,6,67,62.2283440465259,175.569510972485,48,43.0,25.0,26.0,23.0,17.0,12.0,18.0
4022,4,19,28.8602355937599,117.691758021507,151,142.0,88.0,79.0,107.0,105.0,76.0,105.0
4025,4,19,17.5424795468848,198.49765585513398,111,123.0,57.0,49.0,65.0,49.0,44.0,44.0
4026,4,19,25.2595775152166,141.666521428447,129,139.0,64.0,70.0,68.0,82.0,65.0,73.0
4029,4,19,41.1193861430828,83.4846715582899,64,88.0,31.0,28.0,37.0,52.0,39.0,45.0
4030,4,19,11.7132867132867,220.907332206285,26,22.0,14.0,19.0,16.0,15.0,11.0,14.0
4031,4,19,22.2363728986246,129.851682730014,119,97.0,42.0,62.0,53.0,53.0,51.0,48.0
4032,4,19,30.2724795640327,96.639768548373,79,80.0,54.0,34.0,59.0,57.0,51.0,61.0
4033,4,19,49.7538222337393,73.1582341356293,44,44.0,24.0,14.0,28.0,29.0,27.0,30.0
4034,4,19,49.7959183673469,81.8882130470398,54,43.0,18.0,16.0,27.0,21.0,30.0,34.0
